region,provincia,comuna,dc,nom_distrito,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84
13,131,13126,5,QUIDORA,168,483,599,501,337,337,314,279,259,243,203,155,107,68,125,442,568,473,345,370,328,362,312,261,234,221,173,114,168,483,599,501,337,337,314,279,259,243,203,155,107,68,125,442,568,473,345,370,328,362,312,261,234,221,173,114,168,483,599,501,337,337,314,279,259,243,203,155,107,68,125,442,568,473,345,370,328,362,312,261,234,221,173,114
13,131,13126,6,MERCURIO,210,628,616,573,470,456,477,470,452,376,309,263,151,80,198,587,562,477,455,511,451,537,489,433,391,317,234,150,210,628,616,573,470,456,477,470,452,376,309,263,151,80,198,587,562,477,455,511,451,537,489,433,391,317,234,150,210,628,616,573,470,456,477,470,452,376,309,263,151,80,198,587,562,477,455,511,451,537,489,433,391,317,234,150
13,131,13126,7,CÓNSUL POINSETT,107,334,352,326,274,296,283,255,230,191,161,125,91,44,104,305,377,295,332,282,282,272,247,220,203,141,126,83,107,334,352,326,274,296,283,255,230,191,161,125,91,44,104,305,377,295,332,282,282,272,247,220,203,141,126,83,107,334,352,326,274,296,283,255,230,191,161,125,91,44,104,305,377,295,332,282,282,272,247,220,203,141,126,83
13,131,13126,8,CATAMARCA,220,676,694,589,510,518,441,561,447,357,299,243,137,97,235,601,667,529,471,561,462,587,483,385,341,275,233,162,220,676,694,589,510,518,441,561,447,357,299,243,137,97,235,601,667,529,471,561,462,587,483,385,341,275,233,162,220,676,694,589,510,518,441,561,447,357,299,243,137,97,235,601,667,529,471,561,462,587,483,385,341,275,233,162
13,131,13126,9,FRONTERA,176,523,520,388,326,378,397,449,400,308,264,199,172,99,203,534,511,334,301,437,416,517,463,373,302,279,228,184,176,523,520,388,326,378,397,449,400,308,264,199,172,99,203,534,511,334,301,437,416,517,463,373,302,279,228,184,176,523,520,388,326,378,397,449,400,308,264,199,172,99,203,534,511,334,301,437,416,517,463,373,302,279,228,184
13,131,13127,1,RECOLETA,77,302,391,421,373,320,227,169,122,103,71,53,30,14,72,281,361,342,352,266,203,150,139,108,74,64,55,27,77,302,391,421,373,320,227,169,122,103,71,53,30,14,72,281,361,342,352,266,203,150,139,108,74,64,55,27,77,302,391,421,373,320,227,169,122,103,71,53,30,14,72,281,361,342,352,266,203,150,139,108,74,64,55,27
13,131,13127,2,CERRO BLANCO,193,734,938,926,878,701,537,398,304,256,183,141,79,60,207,664,815,944,846,763,567,457,410,324,250,205,148,84,193,734,938,926,878,701,537,398,304,256,183,141,79,60,207,664,815,944,846,763,567,457,410,324,250,205,148,84,193,734,938,926,878,701,537,398,304,256,183,141,79,60,207,664,815,944,846,763,567,457,410,324,250,205,148,84
13,131,13127,3,CEMENTERIO GENERAL,43,195,238,229,162,143,102,104,105,92,55,58,31,15,45,154,185,180,140,133,118,113,108,99,67,54,51,41,43,195,238,229,162,143,102,104,105,92,55,58,31,15,45,154,185,180,140,133,118,113,108,99,67,54,51,41,43,195,238,229,162,143,102,104,105,92,55,58,31,15,45,154,185,180,140,133,118,113,108,99,67,54,51,41
13,131,13127,4,LO ARÁNGUIZ,220,632,617,525,477,493,493,478,473,409,319,254,164,113,256,608,615,529,472,492,543,558,511,473,422,315,272,172,220,632,617,525,477,493,493,478,473,409,319,254,164,113,256,608,615,529,472,492,543,558,511,473,422,315,272,172,220,632,617,525,477,493,493,478,473,409,319,254,164,113,256,608,615,529,472,492,543,558,511,473,422,315,272,172
13,131,13127,5,SALZBURGO,190,495,472,336,311,323,375,476,386,242,144,155,162,89,167,509,454,325,276,331,395,493,380,219,196,201,231,168,190,495,472,336,311,323,375,476,386,242,144,155,162,89,167,509,454,325,276,331,395,493,380,219,196,201,231,168,190,495,472,336,311,323,375,476,386,242,144,155,162,89,167,509,454,325,276,331,395,493,380,219,196,201,231,168
13,131,13127,6,CEMENTERIO ISRAELITA,325,956,953,796,727,858,775,712,585,539,482,409,222,125,343,942,937,767,734,800,766,702,649,679,637,510,345,218,325,956,953,796,727,858,775,712,585,539,482,409,222,125,343,942,937,767,734,800,766,702,649,679,637,510,345,218,325,956,953,796,727,858,775,712,585,539,482,409,222,125,343,942,937,767,734,800,766,702,649,679,637,510,345,218
13,131,13127,7,QUINTA BELLA,132,409,441,321,327,309,296,343,345,335,261,156,105,63,160,405,417,358,307,320,314,368,391,342,273,217,174,109,132,409,441,321,327,309,296,343,345,335,261,156,105,63,160,405,417,358,307,320,314,368,391,342,273,217,174,109,132,409,441,321,327,309,296,343,345,335,261,156,105,63,160,405,417,358,307,320,314,368,391,342,273,217,174,109
13,131,13127,8,CEMENTERIO CATÓLICO,98,361,414,364,303,259,203,196,158,146,125,104,54,46,85,297,355,291,313,255,224,215,236,171,142,138,109,75,98,361,414,364,303,259,203,196,158,146,125,104,54,46,85,297,355,291,313,255,224,215,236,171,142,138,109,75,98,361,414,364,303,259,203,196,158,146,125,104,54,46,85,297,355,291,313,255,224,215,236,171,142,138,109,75
13,131,13127,9,REGIMIENTO BUIN,138,475,492,437,372,349,357,338,336,243,207,180,126,61,154,433,484,393,319,338,361,360,369,292,217,219,161,107,138,475,492,437,372,349,357,338,336,243,207,180,126,61,154,433,484,393,319,338,361,360,369,292,217,219,161,107,138,475,492,437,372,349,357,338,336,243,207,180,126,61,154,433,484,393,319,338,361,360,369,292,217,219,161,107
13,131,13127,10,CERRO SAN CRISTÓBAL,39,169,254,288,279,184,141,120,94,65,57,35,37,20,44,158,218,216,214,164,121,111,89,80,79,63,64,35,39,169,254,288,279,184,141,120,94,65,57,35,37,20,44,158,218,216,214,164,121,111,89,80,79,63,64,35,39,169,254,288,279,184,141,120,94,65,57,35,37,20,44,158,218,216,214,164,121,111,89,80,79,63,64,35
13,131,13127,11,EMILIANO ZAPATA,308,839,894,756,709,670,612,612,542,467,366,280,170,68,288,794,901,716,719,729,664,743,649,516,450,344,212,149,308,839,894,756,709,670,612,612,542,467,366,280,170,68,288,794,901,716,719,729,664,743,649,516,450,344,212,149,308,839,894,756,709,670,612,612,542,467,366,280,170,68,288,794,901,716,719,729,664,743,649,516,450,344,212,149
13,131,13127,12,ARCO IRIS,160,419,360,335,298,336,331,341,249,235,214,196,120,59,152,378,362,269,303,347,335,345,285,289,302,227,169,127,160,419,360,335,298,336,331,341,249,235,214,196,120,59,152,378,362,269,303,347,335,345,285,289,302,227,169,127,160,419,360,335,298,336,331,341,249,235,214,196,120,59,152,378,362,269,303,347,335,345,285,289,302,227,169,127
13,131,13127,13,EL SALTO,148,414,405,350,303,327,326,329,323,264,223,166,99,54,138,387,381,326,300,300,289,351,339,302,243,203,161,119,148,414,405,350,303,327,326,329,323,264,223,166,99,54,138,387,381,326,300,300,289,351,339,302,243,203,161,119,148,414,405,350,303,327,326,329,323,264,223,166,99,54,138,387,381,326,300,300,289,351,339,302,243,203,161,119
13,131,13128,1,RENCA,148,434,419,326,342,366,343,360,281,247,208,198,111,63,157,382,378,328,331,331,360,365,352,304,252,225,164,82,148,434,419,326,342,366,343,360,281,247,208,198,111,63,157,382,378,328,331,331,360,365,352,304,252,225,164,82,148,434,419,326,342,366,343,360,281,247,208,198,111,63,157,382,378,328,331,331,360,365,352,304,252,225,164,82
13,131,13128,2,LO RUIZ,280,724,673,532,566,625,621,566,396,307,283,325,148,87,263,736,619,544,574,599,593,525,406,352,375,344,232,119,280,724,673,532,566,625,621,566,396,307,283,325,148,87,263,736,619,544,574,599,593,525,406,352,375,344,232,119,280,724,673,532,566,625,621,566,396,307,283,325,148,87,263,736,619,544,574,599,593,525,406,352,375,344,232,119
13,131,13128,3,JOSÉ MIGUEL CARRERA,98,324,320,227,200,229,259,243,200,173,155,151,98,51,92,289,233,225,200,268,248,258,233,231,214,201,132,85,98,324,320,227,200,229,259,243,200,173,155,151,98,51,92,289,233,225,200,268,248,258,233,231,214,201,132,85,98,324,320,227,200,229,259,243,200,173,155,151,98,51,92,289,233,225,200,268,248,258,233,231,214,201,132,85
13,131,13128,4,SANTA MARÍA,81,218,223,178,175,178,182,191,198,184,115,96,65,46,71,183,203,140,175,172,171,206,249,171,135,120,111,91,81,218,223,178,175,178,182,191,198,184,115,96,65,46,71,183,203,140,175,172,171,206,249,171,135,120,111,91,81,218,223,178,175,178,182,191,198,184,115,96,65,46,71,183,203,140,175,172,171,206,249,171,135,120,111,91
13,131,13128,5,PLANTA ELÉCTRICA,107,283,325,271,231,213,201,273,295,195,162,107,60,52,87,291,308,232,232,201,215,255,286,244,181,129,89,95,107,283,325,271,231,213,201,273,295,195,162,107,60,52,87,291,308,232,232,201,215,255,286,244,181,129,89,95,107,283,325,271,231,213,201,273,295,195,162,107,60,52,87,291,308,232,232,201,215,255,286,244,181,129,89,95
13,131,13128,6,JOSÉ MIGUEL INFANTE,224,585,656,499,483,484,496,521,455,396,305,268,180,105,220,619,578,439,497,518,494,568,485,447,384,348,274,150,224,585,656,499,483,484,496,521,455,396,305,268,180,105,220,619,578,439,497,518,494,568,485,447,384,348,274,150,224,585,656,499,483,484,496,521,455,396,305,268,180,105,220,619,578,439,497,518,494,568,485,447,384,348,274,150
13,131,13128,7,EL PEREJIL,612,1712,1783,1671,1684,1642,1278,1155,853,521,318,194,95,43,632,1674,1836,1848,1766,1771,1497,1335,952,615,360,241,117,77,612,1712,1783,1671,1684,1642,1278,1155,853,521,318,194,95,43,632,1674,1836,1848,1766,1771,1497,1335,952,615,360,241,117,77,612,1712,1783,1671,1684,1642,1278,1155,853,521,318,194,95,43,632,1674,1836,1848,1766,1771,1497,1335,952,615,360,241,117,77
13,131,13128,8,CERRO COLORADO,227,561,551,426,406,465,513,412,309,238,223,199,123,64,196,525,524,427,438,510,464,423,338,264,294,259,155,96,227,561,551,426,406,465,513,412,309,238,223,199,123,64,196,525,524,427,438,510,464,423,338,264,294,259,155,96,227,561,551,426,406,465,513,412,309,238,223,199,123,64,196,525,524,427,438,510,464,423,338,264,294,259,155,96
13,131,13128,9,CHUNGARÁ,194,521,521,537,528,494,341,280,373,429,334,157,73,23,191,554,548,460,547,454,299,351,485,539,367,185,118,54,194,521,521,537,528,494,341,280,373,429,334,157,73,23,191,554,548,460,547,454,299,351,485,539,367,185,118,54,194,521,521,537,528,494,341,280,373,429,334,157,73,23,191,554,548,460,547,454,299,351,485,539,367,185,118,54
13,131,13128,10,CLOTARIO BLEST,162,407,417,406,368,342,269,233,283,305,203,95,49,16,145,389,396,386,345,318,233,276,336,350,232,131,86,44,162,407,417,406,368,342,269,233,283,305,203,95,49,16,145,389,396,386,345,318,233,276,336,350,232,131,86,44,162,407,417,406,368,342,269,233,283,305,203,95,49,16,145,389,396,386,345,318,233,276,336,350,232,131,86,44
13,131,13129,1,SAN JOAQUÍN,186,570,764,707,527,456,381,456,400,333,254,186,146,93,182,607,755,616,529,447,443,519,461,350,328,281,223,195,186,570,764,707,527,456,381,456,400,333,254,186,146,93,182,607,755,616,529,447,443,519,461,350,328,281,223,195,186,570,764,707,527,456,381,456,400,333,254,186,146,93,182,607,755,616,529,447,443,519,461,350,328,281,223,195
13,131,13129,2,EL PINAR,196,507,605,506,408,352,369,434,434,362,248,168,85,60,159,493,591,490,415,390,384,455,544,441,322,193,146,138,196,507,605,506,408,352,369,434,434,362,248,168,85,60,159,493,591,490,415,390,384,455,544,441,322,193,146,138,196,507,605,506,408,352,369,434,434,362,248,168,85,60,159,493,591,490,415,390,384,455,544,441,322,193,146,138
13,131,13129,3,EDWARDS BELLO NORTE,215,610,568,391,362,391,449,422,333,242,260,308,210,140,193,552,496,393,366,402,504,425,381,323,349,424,320,199,215,610,568,391,362,391,449,422,333,242,260,308,210,140,193,552,496,393,366,402,504,425,381,323,349,424,320,199,215,610,568,391,362,391,449,422,333,242,260,308,210,140,193,552,496,393,366,402,504,425,381,323,349,424,320,199
13,131,13129,4,EDWARDS BELLO SUR,97,302,298,228,219,229,278,289,209,124,146,192,127,81,95,284,293,208,204,245,288,281,240,169,210,257,201,113,97,302,298,228,219,229,278,289,209,124,146,192,127,81,95,284,293,208,204,245,288,281,240,169,210,257,201,113,97,302,298,228,219,229,278,289,209,124,146,192,127,81,95,284,293,208,204,245,288,281,240,169,210,257,201,113
13,131,13129,5,LA CASTRINA,197,547,563,452,474,397,459,517,437,379,223,214,164,114,178,566,566,454,372,426,439,582,499,387,327,265,264,167,197,547,563,452,474,397,459,517,437,379,223,214,164,114,178,566,566,454,372,426,439,582,499,387,327,265,264,167,197,547,563,452,474,397,459,517,437,379,223,214,164,114,178,566,566,454,372,426,439,582,499,387,327,265,264,167
13,131,13129,6,PEDRO MIRA,179,470,595,448,393,374,382,427,427,334,298,195,135,77,161,496,504,373,391,374,394,462,477,442,305,255,198,152,179,470,595,448,393,374,382,427,427,334,298,195,135,77,161,496,504,373,391,374,394,462,477,442,305,255,198,152,179,470,595,448,393,374,382,427,427,334,298,195,135,77,161,496,504,373,391,374,394,462,477,442,305,255,198,152
13,131,13129,7,LAS INDUSTRIAS,231,616,601,542,451,409,433,531,498,433,334,244,148,87,231,623,575,531,416,440,468,535,478,445,351,299,201,135,231,616,601,542,451,409,433,531,498,433,334,244,148,87,231,623,575,531,416,440,468,535,478,445,351,299,201,135,231,616,601,542,451,409,433,531,498,433,334,244,148,87,231,623,575,531,416,440,468,535,478,445,351,299,201,135
13,131,13130,1,BARROS LUCO,107,349,623,728,463,362,245,237,203,159,134,98,86,44,107,338,718,635,476,364,266,274,279,210,182,154,107,97,107,349,623,728,463,362,245,237,203,159,134,98,86,44,107,338,718,635,476,364,266,274,279,210,182,154,107,97,107,349,623,728,463,362,245,237,203,159,134,98,86,44,107,338,718,635,476,364,266,274,279,210,182,154,107,97
13,131,13130,2,LO VIAL,146,478,632,652,528,482,398,362,370,253,213,161,138,73,175,494,663,651,530,534,426,434,453,359,278,239,221,160,146,478,632,652,528,482,398,362,370,253,213,161,138,73,175,494,663,651,530,534,426,434,453,359,278,239,221,160,146,478,632,652,528,482,398,362,370,253,213,161,138,73,175,494,663,651,530,534,426,434,453,359,278,239,221,160
13,131,13130,3,LO MENA,124,433,534,507,422,383,332,342,345,237,201,161,122,78,171,398,558,473,430,392,388,381,420,317,249,252,198,146,124,433,534,507,422,383,332,342,345,237,201,161,122,78,171,398,558,473,430,392,388,381,420,317,249,252,198,146,124,433,534,507,422,383,332,342,345,237,201,161,122,78,171,398,558,473,430,392,388,381,420,317,249,252,198,146
13,131,13130,4,ATACAMA,175,699,948,979,817,611,515,536,498,371,272,209,155,99,247,700,1008,985,807,634,560,611,575,452,361,286,252,201,175,699,948,979,817,611,515,536,498,371,272,209,155,99,247,700,1008,985,807,634,560,611,575,452,361,286,252,201,175,699,948,979,817,611,515,536,498,371,272,209,155,99,247,700,1008,985,807,634,560,611,575,452,361,286,252,201
13,131,13130,5,SALESIANOS,219,592,721,867,721,631,563,535,501,379,286,198,132,99,219,585,832,917,799,622,620,626,616,481,367,292,218,202,219,592,721,867,721,631,563,535,501,379,286,198,132,99,219,585,832,917,799,622,620,626,616,481,367,292,218,202,219,592,721,867,721,631,563,535,501,379,286,198,132,99,219,585,832,917,799,622,620,626,616,481,367,292,218,202
13,131,13130,6,EL LLANO,173,499,628,775,656,531,460,415,419,330,257,198,146,85,154,532,663,789,703,622,515,541,534,446,319,299,241,155,173,499,628,775,656,531,460,415,419,330,257,198,146,85,154,532,663,789,703,622,515,541,534,446,319,299,241,155,173,499,628,775,656,531,460,415,419,330,257,198,146,85,154,532,663,789,703,622,515,541,534,446,319,299,241,155
13,131,13130,7,CIUDAD DEL NIÑO,159,516,628,596,499,435,455,446,368,280,213,198,122,80,158,552,662,605,524,493,492,500,444,373,319,262,199,133,159,516,628,596,499,435,455,446,368,280,213,198,122,80,158,552,662,605,524,493,492,500,444,373,319,262,199,133,159,516,628,596,499,435,455,446,368,280,213,198,122,80,158,552,662,605,524,493,492,500,444,373,319,262,199,133
13,131,13131,1,POBLACIÓN MODELO,176,517,509,416,379,406,405,466,413,338,234,197,189,122,177,521,484,424,393,409,405,540,432,370,319,317,276,205,176,517,509,416,379,406,405,466,413,338,234,197,189,122,177,521,484,424,393,409,405,540,432,370,319,317,276,205,176,517,509,416,379,406,405,466,413,338,234,197,189,122,177,521,484,424,393,409,405,540,432,370,319,317,276,205
13,131,13131,2,LAS AMÉRICAS,64,168,206,145,122,139,139,144,146,124,66,67,48,39,46,176,155,124,129,141,145,189,154,114,103,91,66,63,64,168,206,145,122,139,139,144,146,124,66,67,48,39,46,176,155,124,129,141,145,189,154,114,103,91,66,63,64,168,206,145,122,139,139,144,146,124,66,67,48,39,46,176,155,124,129,141,145,189,154,114,103,91,66,63
13,131,13131,3,PARAGUAY,141,413,421,290,274,288,319,433,385,231,137,117,134,117,131,369,391,315,248,264,285,493,382,235,173,192,208,171,141,413,421,290,274,288,319,433,385,231,137,117,134,117,131,369,391,315,248,264,285,493,382,235,173,192,208,171,141,413,421,290,274,288,319,433,385,231,137,117,134,117,131,369,391,315,248,264,285,493,382,235,173,192,208,171
13,131,13131,4,GENERAL KÖRNER,227,624,519,416,403,509,519,429,288,299,298,279,123,60,197,558,515,404,402,530,501,370,317,376,385,298,185,97,227,624,519,416,403,509,519,429,288,299,298,279,123,60,197,558,515,404,402,530,501,370,317,376,385,298,185,97,227,624,519,416,403,509,519,429,288,299,298,279,123,60,197,558,515,404,402,530,501,370,317,376,385,298,185,97
13,131,13131,5,LA BANDERA,275,802,703,547,478,596,747,615,426,305,283,380,249,129,266,775,707,485,457,584,682,645,394,345,445,505,320,181,275,802,703,547,478,596,747,615,426,305,283,380,249,129,266,775,707,485,457,584,682,645,394,345,445,505,320,181,275,802,703,547,478,596,747,615,426,305,283,380,249,129,266,775,707,485,457,584,682,645,394,345,445,505,320,181
13,131,13131,6,SAN RAMÓN,104,294,317,220,226,220,215,250,199,204,163,131,65,50,92,259,283,208,194,224,230,237,243,196,201,143,115,70,104,294,317,220,226,220,215,250,199,204,163,131,65,50,92,259,283,208,194,224,230,237,243,196,201,143,115,70,104,294,317,220,226,220,215,250,199,204,163,131,65,50,92,259,283,208,194,224,230,237,243,196,201,143,115,70
13,131,13131,7,PARQUE LA BANDERA,189,577,541,404,411,408,508,427,311,261,296,290,142,69,218,541,506,390,393,437,503,428,344,323,380,346,219,111,189,577,541,404,411,408,508,427,311,261,296,290,142,69,218,541,506,390,393,437,503,428,344,323,380,346,219,111,189,577,541,404,411,408,508,427,311,261,296,290,142,69,218,541,506,390,393,437,503,428,344,323,380,346,219,111
13,131,13132,1,NACIONES UNIDAS,122,335,492,660,572,407,347,305,325,326,295,284,239,146,125,391,576,689,581,490,431,463,553,510,464,436,341,246,122,335,492,660,572,407,347,305,325,326,295,284,239,146,125,391,576,689,581,490,431,463,553,510,464,436,341,246,122,335,492,660,572,407,347,305,325,326,295,284,239,146,125,391,576,689,581,490,431,463,553,510,464,436,341,246
13,131,13132,2,ESTADIO MANQUEHUE,254,635,589,620,693,716,632,544,521,407,365,434,353,262,281,684,654,752,879,913,875,764,740,666,576,650,469,341,254,635,589,620,693,716,632,544,521,407,365,434,353,262,281,684,654,752,879,913,875,764,740,666,576,650,469,341,254,635,589,620,693,716,632,544,521,407,365,434,353,262,281,684,654,752,879,913,875,764,740,666,576,650,469,341
13,131,13132,3,LO CURRO,180,426,299,118,183,251,287,297,287,291,297,262,131,70,183,467,277,172,286,404,489,483,469,439,348,237,118,58,180,426,299,118,183,251,287,297,287,291,297,262,131,70,183,467,277,172,286,404,489,483,469,439,348,237,118,58,180,426,299,118,183,251,287,297,287,291,297,262,131,70,183,467,277,172,286,404,489,483,469,439,348,237,118,58
13,131,13132,4,CLUB DE GOLF,358,889,742,696,855,755,683,613,584,492,371,407,336,184,350,868,799,852,963,962,1006,861,802,647,642,611,406,249,358,889,742,696,855,755,683,613,584,492,371,407,336,184,350,868,799,852,963,962,1006,861,802,647,642,611,406,249,358,889,742,696,855,755,683,613,584,492,371,407,336,184,350,868,799,852,963,962,1006,861,802,647,642,611,406,249
13,131,13132,5,VITACURA,128,306,265,244,242,263,263,243,203,173,158,134,134,97,121,295,237,235,300,308,294,320,279,261,222,227,180,122,128,306,265,244,242,263,263,243,203,173,158,134,134,97,121,295,237,235,300,308,294,320,279,261,222,227,180,122,128,306,265,244,242,263,263,243,203,173,158,134,134,97,121,295,237,235,300,308,294,320,279,261,222,227,180,122
13,132,13201,1,PUENTE ALTO,254,680,606,507,517,541,510,490,469,367,330,236,137,74,225,664,621,475,468,602,542,535,576,460,385,301,224,158,254,680,606,507,517,541,510,490,469,367,330,236,137,74,225,664,621,475,468,602,542,535,576,460,385,301,224,158,254,680,606,507,517,541,510,490,469,367,330,236,137,74,225,664,621,475,468,602,542,535,576,460,385,301,224,158
13,132,13201,2,EL PERAL,449,1112,1041,1005,1203,1236,987,952,817,588,342,220,113,67,416,989,1061,1207,1336,1385,1113,1072,957,670,437,299,206,149,449,1112,1041,1005,1203,1236,987,952,817,588,342,220,113,67,416,989,1061,1207,1336,1385,1113,1072,957,670,437,299,206,149,449,1112,1041,1005,1203,1236,987,952,817,588,342,220,113,67,416,989,1061,1207,1336,1385,1113,1072,957,670,437,299,206,149
13,132,13201,3,LAS VIZCACHAS,561,1337,1679,2614,2623,2000,1333,1036,738,550,341,220,131,95,553,1368,2061,3091,2653,1961,1335,1093,851,592,408,254,208,120,561,1337,1679,2614,2623,2000,1333,1036,738,550,341,220,131,95,553,1368,2061,3091,2653,1961,1335,1093,851,592,408,254,208,120,561,1337,1679,2614,2623,2000,1333,1036,738,550,341,220,131,95,553,1368,2061,3091,2653,1961,1335,1093,851,592,408,254,208,120
13,132,13201,4,REGIMIENTO,397,957,927,754,795,878,949,907,608,374,354,371,205,98,374,975,932,795,903,1035,1042,923,662,494,456,430,306,181,397,957,927,754,795,878,949,907,608,374,354,371,205,98,374,975,932,795,903,1035,1042,923,662,494,456,430,306,181,397,957,927,754,795,878,949,907,608,374,354,371,205,98,374,975,932,795,903,1035,1042,923,662,494,456,430,306,181
13,132,13201,5,BAJOS DE MENA,720,2068,2002,1418,1128,1150,1398,1491,1244,740,401,220,107,45,790,2140,1976,1418,1263,1356,1734,1837,1320,757,457,271,176,98,720,2068,2002,1418,1128,1150,1398,1491,1244,740,401,220,107,45,790,2140,1976,1418,1263,1356,1734,1837,1320,757,457,271,176,98,720,2068,2002,1418,1128,1150,1398,1491,1244,740,401,220,107,45,790,2140,1976,1418,1263,1356,1734,1837,1320,757,457,271,176,98
13,132,13201,6,TOCORNAL,498,1447,1322,983,880,955,1056,1197,833,582,369,303,175,132,530,1394,1326,1010,920,1009,1304,1293,955,598,506,396,264,185,498,1447,1322,983,880,955,1056,1197,833,582,369,303,175,132,530,1394,1326,1010,920,1009,1304,1293,955,598,506,396,264,185,498,1447,1322,983,880,955,1056,1197,833,582,369,303,175,132,530,1394,1326,1010,920,1009,1304,1293,955,598,506,396,264,185
13,132,13201,7,GABRIELA,469,1268,1370,1107,930,781,718,916,937,693,423,206,121,50,411,1226,1313,1162,986,780,929,1200,1155,780,446,287,163,88,469,1268,1370,1107,930,781,718,916,937,693,423,206,121,50,411,1226,1313,1162,986,780,929,1200,1155,780,446,287,163,88,469,1268,1370,1107,930,781,718,916,937,693,423,206,121,50,411,1226,1313,1162,986,780,929,1200,1155,780,446,287,163,88
13,132,13201,8,SAN CARLOS,602,1739,1477,994,767,955,1273,1540,1171,676,400,273,180,102,567,1523,1452,943,916,1171,1671,1793,1341,791,513,427,293,190,602,1739,1477,994,767,955,1273,1540,1171,676,400,273,180,102,567,1523,1452,943,916,1171,1671,1793,1341,791,513,427,293,190,602,1739,1477,994,767,955,1273,1540,1171,676,400,273,180,102,567,1523,1452,943,916,1171,1671,1793,1341,791,513,427,293,190
13,132,13201,9,SÓTERO DEL RIO,230,751,742,486,389,348,365,603,631,437,250,152,71,40,246,668,756,452,391,412,564,850,704,536,287,193,119,94,230,751,742,486,389,348,365,603,631,437,250,152,71,40,246,668,756,452,391,412,564,850,704,536,287,193,119,94,230,751,742,486,389,348,365,603,631,437,250,152,71,40,246,668,756,452,391,412,564,850,704,536,287,193,119,94
13,132,13201,10,LOS JARDINES,282,1021,1050,715,485,396,404,746,963,612,313,154,84,60,242,893,974,707,518,461,574,1053,1103,703,368,243,135,104,282,1021,1050,715,485,396,404,746,963,612,313,154,84,60,242,893,974,707,518,461,574,1053,1103,703,368,243,135,104,282,1021,1050,715,485,396,404,746,963,612,313,154,84,60,242,893,974,707,518,461,574,1053,1103,703,368,243,135,104
13,132,13201,11,EL LABRADOR,163,566,632,466,386,298,261,412,589,570,315,142,72,51,185,504,613,424,408,324,321,616,786,576,354,220,147,96,163,566,632,466,386,298,261,412,589,570,315,142,72,51,185,504,613,424,408,324,321,616,786,576,354,220,147,96,163,566,632,466,386,298,261,412,589,570,315,142,72,51,185,504,613,424,408,324,321,616,786,576,354,220,147,96
13,132,13201,12,LOS TOROS,296,917,1109,855,592,558,541,598,984,878,550,225,126,63,307,930,1049,816,680,639,593,980,1239,1015,587,328,197,145,296,917,1109,855,592,558,541,598,984,878,550,225,126,63,307,930,1049,816,680,639,593,980,1239,1015,587,328,197,145,296,917,1109,855,592,558,541,598,984,878,550,225,126,63,307,930,1049,816,680,639,593,980,1239,1015,587,328,197,145
13,132,13201,13,ARTURO PRAT,261,761,703,511,473,558,540,602,545,427,347,260,152,74,228,773,672,491,466,543,591,630,555,458,429,331,232,145,261,761,703,511,473,558,540,602,545,427,347,260,152,74,228,773,672,491,466,543,591,630,555,458,429,331,232,145,261,761,703,511,473,558,540,602,545,427,347,260,152,74,228,773,672,491,466,543,591,630,555,458,429,331,232,145
13,132,13201,14,EJÉRCITO LIBERTADOR,531,1390,1280,1077,997,1083,1124,1105,919,713,608,418,265,136,510,1497,1396,1121,1016,1214,1241,1268,1085,906,758,540,380,194,531,1390,1280,1077,997,1083,1124,1105,919,713,608,418,265,136,510,1497,1396,1121,1016,1214,1241,1268,1085,906,758,540,380,194,531,1390,1280,1077,997,1083,1124,1105,919,713,608,418,265,136,510,1497,1396,1121,1016,1214,1241,1268,1085,906,758,540,380,194
13,132,13201,15,TENIENTE BELLO,167,474,450,395,460,461,393,407,357,271,229,131,101,89,206,439,441,448,488,469,446,466,389,285,223,197,155,145,167,474,450,395,460,461,393,407,357,271,229,131,101,89,206,439,441,448,488,469,446,466,389,285,223,197,155,145,167,474,450,395,460,461,393,407,357,271,229,131,101,89,206,439,441,448,488,469,446,466,389,285,223,197,155,145
